CandidateSLEOP_ID,CandidateSLEOP_UUID,FullName,FirstName,MiddleName,SurName,PoliticalParty,District,"City Council",Locality,Constituency,Ward,"Election Type","Election Year",Profile,CandidatePhoto
2912,4fd75612-a7b2-42e1-8d3e-0f736253e218,"John Kargbo",John,,Kargbo,SLPP,Tonkolili,,,"Constituency 55",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
2937,4556ab9d-1e46-440e-9802-d73d91a4a89e,"Abdul Kamara",Abdul,,Kamara,SLPP,Kambia,,,"Constituency 59",,Parliamentary,2018,,/sites/default/files/2023-05/AKK.jpg
2981,874e6c7b-5efa-4296-9c29-8cc75d41e274,"Ishmail Bangura",Ishmail,,Bangura,SLPP,"Port Loko",,,"Constituency 69",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3008,0727e4f8-eb50-4370-bf22-6e22f1ea0b6a,"Mustapha Koroma",Mustapha,,Koroma,IND,Moyamba,,,"Constituency 95",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3024,9c0add71-644b-4839-a289-4d6894fd6186,"N'pha Koroma",N'pha,,Koroma,CDP,"Port Loko",,,"Constituency 73",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3042,f37eb824-9d9a-47dd-9b58-2c7659bc60f9,"Joseph Wandoh",Joseph,,Wandoh,IND,Moyamba,,,"Constituency 97",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3101,b1f818ef-0954-4f47-b8f0-c8770c6a13ec,"Dennis M.S kopoi",Dennis,"M S",Kopoi,NDA,Bo,,,"Constituency 67",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3130,8178d995-bfeb-41c8-bcdb-f2706d7c05f8,"Azick Conteh",Azick,,Conteh,SLPP,"Port Loko",,,"Constituency 75",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3152,21d326f6-8147-45b7-8fb1-475c743c84d9,"Momoh Jinnah Amara",Momoh,Jinnah,Amara,RUFP,Bo,,,"Constituency 69",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3172,6442a5dd-f0ea-47a1-8f7b-fce4d42a6e98,"Sonny Charles",Sonny,,Charles,IND,Bonthe,,,"Constituency 90",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3195,e2076732-cc60-45cd-bef1-56d203469099,"Yayah Bah",Yayah,,Bah,C4C,Bonthe,,,"Constituency 91",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3215,cbbfa261-48a1-4c99-b3a2-1046656c3631,"Tabitha Sheku",Tabitha,,Sheku,C4C,Bonthe,,,"Constituency 92",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3273,5338bbbd-4f4c-4c1b-bbce-8fd9b24f9d5e,"Thomas B Turay",Thomas,B.,Turay,APC,Bombali,,,"Constituency 35",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3372,5e4b8241-a6b1-4996-aa32-d49ee27f3f35,"Musa Fakaigboe",Musa,,Fakaigboe,SLPP,Kono,,,,"Ward 64","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3416,699ce6cc-e72c-49b6-a432-66d30c68f173,"Mattu Sumana",Mattu,,Sumana,APC,Kono,,,,"Ward 68","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
3465,c54722ce-f01b-4448-a9d7-1cc9bc788832,"Tamba Henry Fomba",Tamba,Henry,Fomba,APC,Kono,,,,"Ward 73","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3501,0a6460b8-fc8a-415f-b02f-b4c85ab06f60,"Mohamed Dogbo",Mohamed,,Dogbo,APC,Kono,,,,"Ward 77","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3551,c3e6e8be-5eee-4cf1-bb41-1d2fb0e2de7d,"Augustine Davies",Augustine,,Davies,NDA,Bo,,,"Constituency 72",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3614,e7757114-a7c2-4259-8b75-2ffbe938256e,"Musa Ndomawa",Musa,Musa,Ndomawa,NDA,Kenema,,,"Constituency 10",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3666,cd0338c5-b630-43b3-beeb-75ce8e843d17,"Unisa Keister",Unisa,,Keister,APC,"Western Rural",,,,"Ward 330","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3720,5c9100e1-6435-4d4c-9220-969d4a3b1eff,"Ibrahim Kabba",Ibrahim,,Kabba,SLPP,"Western Rural",,,"Constituency 93",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3767,204e7d7c-ec33-4a5d-923a-f9db3e32a69f,"Abdulai Rahman Jalloh",Abdulai,Rahman,Jalloh,APC,"Western Rural",,,,"Ward 339","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3804,8e94de60-0ae9-4e2b-b3ed-b998c9f41f27,"Hassan Arhm Koroma",Hassan,Arhm,Koroma,APC,"Western Rural",,,,"Ward 343","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3836,a3d894ed-8382-4be7-acc2-291f341af168,"Josephine Makieu",Josephine,,Makieu,IND,Kenema,,,"Constituency 13",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
3871,8e315695-3fcd-4ae2-980e-469b447aea5f,"Kemokoh Conteh",Kemokoh,,Conteh,APC,"Western Rural",,,"Constituency 94",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3904,6464b093-9770-4f84-8290-ebf62cc705f6,"Abdul R. Bah",Abdul,R,Bah,NDA,"Western Rural",,,"Constituency 94",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3938,47f095eb-63bc-4c8e-bfa9-7e5676cee7ed,"Mark Belkoro Manburu Marrah",Mark,"Belkoro Manburu",Marrah,PMDC,Koinadugu,,,"Constituency 44",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
3976,8caa6091-9342-47ee-aa23-222d1bcbbdda,"Joseph Tennison Lahai",Joseph,Tennison,Lahai,PMDC,Kenema,,,"Constituency 18",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4013,63afaa57-937c-4c7d-9ee8-a0dafe34b126,"Ibrahim Sesay",Ibrahim,,Sesay,UDM,"Western Rural",,,"Constituency 94",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4053,2b68a1e9-cf31-4701-829f-e398a6c420d5,"Malcolm Sonny Bannister",Malcolm,Sonny,Bannister,PMDC,Bonthe,,,"Constituency 80",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4103,892a0b7f-1f65-43ce-aae6-1aaa7865c059,"Prince Alieu",Prince,,Alieu,NDA,Kono,,,"Constituency 23",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4134,0a34f886-179b-4ea2-9ec4-4d03a13165bf,"Augustine Bockarie Torto",Augustine,Bockarie,Torto,APC,Kono,,,"Constituency 25",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4169,1c6ed17b-8b31-41f6-87e7-342804363e05,"Komba E. S Boyah",Komba,E.S,Boyah,SLPP,Kono,,,"Constituency 26",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4202,e2ec6f94-e4d4-4fb0-a6fa-188b5e64425f,"Abi Kaloko",Abi,,Kaloko,APC,"Port Loko",,,"Constituency 51",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4237,2d74b659-7e1e-4df7-a214-ff22fc9111bc,"Ahmed Samba Turay",Ahmed,Samba,Turay,APC,"Western Urban",,,,"Ward 368","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4269,75ded609-dd20-4dc2-918a-e5b1f367b43b,"Lihadi Alhadi",Lihadi,,Alhadi,APC,"Western Urban",,,"Constituency 123",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4298,9212f0e6-6e3a-4327-9ccb-1891bab1b3a3,"Chiny Richards",Chiny,,Richards,IND,"Western Urban",,,"Constituency 123",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4334,efa13964-d06f-4b0e-a585-48fa32454879,"Milton Conteh",Milton,,Conteh,SLPP,Tonkolili,,,"Constituency 60",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4373,e4e37cf5-cd95-427e-b7a8-950a0a9ad9a8,"Samuel Y. Turay",Samuel,Y,Turay,CDP,Tonkolili,,,"Constituency 64",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4406,7cc2a837-b187-4e14-99e2-5466bf911a76,"Gladys Gbamoh Gbappy-Brima",Gladys,Gbamoh,Gbappy-Brima,SLPP,Moyamba,,,"Constituency 82",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
4438,46cca66d-13cb-4512-ab56-6c0ff7d25457,"Teresa Abbie Russell",Teresa,Abbie,Russell,APC,Moyamba,,,"Constituency 83",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-2.png
4476,77d5be6c-ccc3-4ed1-8d5a-99a4ed6a537f,"Albert A. Bendu",Albert,A.,Bendu,PMDC,Moyamba,,,"Constituency 86",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4507,b5f8b82f-bc5b-471c-8d6b-42fb3554c4c3,"Ibrahim Jalloh",Ibrahim,,Jalloh,SLPP,Kenema,,,,"Ward 42","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4556,e53ee748-d08e-43eb-af1e-3198d7729ed6,"Gbasa Pabai",Gbasa,,Pabai,RUFP,Pujehun,,,"Constituency 91",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4609,aa30a75e-eb77-4664-9f9b-dadbc9bc0121,"Francis Gibrilla",Francis,,Gibrilla,UDM,Kailahun,,,"Constituency 2",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4653,f75df187-0e93-4cf2-8e52-315cf867e4ad,"Moiwai Momoh",Moiwai,,Momoh,SLPP,Kailahun,,,"Constituency 6",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4684,80089276-09af-41ae-9607-22833b491dba,"Foday MarkNabie",Foday,Mark,Nabie,APC,Bombali,,,,"Ward 90","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4717,4d3b17d0-5e65-4fc7-9080-f4eeb7540e9a,"Sheka Bangura",Sheka,,Bangura,APC,"Western Urban",,,,"Ward 385","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4843,a2440586-11ce-4da0-a523-3c6e4aed344d,"Ibrahim Sandi Massaquoi",Ibrahim,Sandi,Massaquoi,PDP,Bo,,,"Constituency 68",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
4975,2708f439-a13b-4719-b07e-34c8d7bae8bb,"David Kamara",David,,Kamara,APC,Bombali,,,,"Ward 92","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
5007,ce60a692-b528-4994-b157-111805307bea,"Hassan Sesay",Hassan,,Sesay,PDP,"Western Urban",,,"Constituency 97",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
5184,e340a9ea-2da0-43b7-afcb-0151b08216a5,"Mohamed Wai",Mohamed,,Wai,NDA,Kenema,,,"Constituency 19",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
5294,31b68774-ead0-4ea6-8693-8b91ad31379c,"Alpha Usman Barrie",Alpha,Usman,Barrie,APC,Bonthe,,,,"Ward 262","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
5352,7052107a-a273-48f7-8b99-4504dafaa317,"Alie Bai Kamara",Alie,Bai,Kamara,APC,Bombali,,,,"Ward 110","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
5390,7c4dd8c5-c275-4530-8965-c16f69eb607e,"Mohamed Patrick Kamara",Mohamed,Patrick,Kamara,APC,Bombali,,,,"Ward 117","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
5442,52bb53a5-4399-414e-8b63-21da9bf23da1,"Sierra Leone People's Party","Sierra Leone",,Party,SLPP,,,,,,"Local Councillor - PR System, MP - Proportional Representation","2023, 2002, 1996",,/sites/default/files/2023-05/slpp-party.jpg
5506,dddd65d4-dcd2-4c23-a4b0-ac93071f7ccb,"Movement for Progress","Movement of",,Progress,MOP,,,,,,"MP - Proportional Representation",2002,,/sites/default/files/2023-05/IMG-20230508-WA0040_1.jpg
5698,e0a01b0e-4b2f-4616-9448-ec9172c4afed,"National Unity Party",National,,"Unity Party",NUP,,,,,,"MP - Proportional Representation",1996,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
5805,e0bc89a9-4550-445c-bb33-1db658f7ecf8,"Fatmata Bintu Sesay",Fatmata,Bintu,Sesay,NDA,"Western Urban",,,"Constituency 104",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-female-profile-photo-1.png
5843,4878e775-a2cb-4fce-9ad0-260535ffd2d5,"Gilbert Dennis Williams",Gilbert,Dennis,Williams,PMDC,"Western Urban",,,"Constituency 106",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
5875,8badc545-f502-42f7-8226-b2ef4c79ceb9,"Michael Katta",Michael,,Katta,SLPP,"Western Urban",,,"Constituency 109",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
5927,50d03427-7cee-496e-ac7e-831f76368423,"Josephus Blake",Josephus,,Blake,C4C,Bo,,,"Constituency 78",,Parliamentary,2018,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
6013,8efb7a94-9ddd-49d3-8c8e-121c8aa51376,"Alusine Kamara",Alusine,,Kamara,APC,Karene,,,"Constituency 67",,Parliamentary,2018,,/sites/default/files/2023-05/HON%20ALUSINE%20BASH%20KAMARA%20CONST%20067%20KARENE%20DISTRICT.jpeg.webp
6137,d9670f0e-6770-4025-aa4a-aefca5ad9800,"Alimamy G. Kargbo",Alimamy,G.,Kargbo,APC,"Western Urban",,,"Constituency 99",,Parliamentary,2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
6199,0cd5492f-ccb3-4544-b130-cb9348c6836d,"Ibrahim S. Turay",Ibrahim,S,Turay,APC,Kambia,,,,"Ward 140","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
6285,f5288822-8694-4c97-8790-966c12fe5869,"Musa Kamara",Musa,,Kamara,APC,Koinadugu,,,,"Ward 151","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
6328,7468cabf-6e32-4278-a014-0598dbc36d86,"Michael Kamara",Michael,,kamara,APC,Koinadugu,,,,"Ward 162","Local Council",2012,,/sites/default/files/default_images/sloedp-ai-generated-male-profile-photo-2.png
